,Title,Video_ID,Published_At,Keyword,Likes,Comments,Views
1632,13 NEW XBOX GAME PASS GAMES REVEALED FOR AUGUST &amp; SEPTEMBER,x_WBikPDezY,16-08-22,xbox,1050,173,79741
1633,Series X vs. Xbox One - What&#39;s the Difference??,9QvqBERvunI,11-10-20,xbox,82083,6414,2541347
1634,The Xbox Series S Gets An Upgrade!,eXSfV9F6Zcs,05-08-22,xbox,4134,826,77502
1635,"PS5, Xbox Predictions for Gamescom - Next-Gen Console Watch",13yafinMNv4,19-08-22,xbox,1490,237,57446
1636,Previously On | Marvel Studiosâ€™ She-Hulk: Attorney at Law | Disney+,U8agdTVOuxw,24-08-22,marvel,9401,780,150039
1637,Official Clip | Marvel Studiosâ€™ She-Hulk: Attorney at Law | Disney+,6UsZwc8aRuE,24-08-22,marvel,17307,1101,331603
1638,HUGE MARVEL STUDIOS D23 REVEALS! New Phase 6 Films and Casting Rumors D23 Preview,w4gOESctqLU,23-08-22,marvel,4147,1292,106966
1639,Marvel Studiosâ€™ Black Panther: Wakanda Forever | Official Teaser,RlOB3UALvrQ,24-07-22,marvel,1435534,64164,36868871
1640,Why Marvel Phase Four Sucks!,NWzBX3OP234,23-08-22,marvel,20319,2958,190106
1641,Official Trailer | She-Hulk: Attorney at Law | Disney+,u7JsKhI2An0,24-07-22,marvel,599842,39313,23222262
1642,Marvel Studios&#39; Thor: Love and Thunder à¸˜à¸­à¸£à¹Œ: à¸”à¹‰à¸§à¸¢à¸£à¸±à¸à¹à¸¥à¸°à¸­à¸±à¸ªà¸™à¸µ | à¸•à¸±à¸§à¸­à¸¢à¹ˆà¸²à¸‡ Official,8Ltc-BfxBhY,24-05-22,marvel,8870,554,834400
1643,I Am Groot | Official Trailer | Disney+,D7eFpRf4tac,22-07-22,marvel,697363,18075,18609928
1644,Ms. Marvel | TrÃ¡iler Oficial Doblado | Disney+,hJUVWZNwkFk,15-03-22,marvel,48823,3061,1461872
1645,Marvel Studios&#39; Black Panther: Wakanda Forever | Official Hindi Teaser,ys2cEkHskH4,24-07-22,marvel,162408,3151,14118968
1646,Marvelâ€™s Midnight Suns | â€œDarkness Fallsâ€ Trailer,WVZTsTXO3Nk,09-06-22,marvel,283831,9805,12550897
1647,Mulher-Hulk: Defensora de HerÃ³is | Trailer 2 Oficial Dublado | Disney+,MrktLFjzYWQ,24-07-22,marvel,79336,3695,1667301
1648,Marvel Studios&#39; The Multiverse Saga Revealed at Hall H,BL4aMClEINw,24-07-22,marvel,61689,1928,1284173
1649,Marvel Studios&#39; Thor: Love and Thunder | Official Trailer,wsoH9bd8JfA,24-05-22,marvel,8574,723,936041
1650,I&#39;m a Hulk | Marvel Studios&#39; She-Hulk: Attorney at Law | Disney+,jqm0YYcOrOE,27-07-22,marvel,98519,5633,3020492
1651,Pantera Negra: Wakanda para Sempre | Marvel Studios | Teaser Trailer Legendado | Open Caption,qkLquw1rOPA,24-07-22,marvel,15312,595,286969
1652,Nailing It Clip | Marvel Studiosâ€™ She-Hulk: Attorney At Law | Disney+,RLil-mR8YeQ,01-08-22,marvel,101465,5079,3487219
1653,She Hulk : Defensores de HÃ©roes | TrÃ¡iler Oficial Doblado | Disney+,PF1XE7yEmgY,24-07-22,marvel,44866,2709,1486176
1654,Marvel Studiosâ€™ Ms. Marvel | Official Trailer | Disney+,m9EX0f6V11Y,15-03-22,marvel,833480,56565,23717752
1655,Thor: Amor e TrovÃ£o | Marvel Studios | Trailer Oficial Dublado,1c_W_4cNLn0,24-05-22,marvel,183765,3810,4181136
1656,SPIDER-MAN #1 Trailer | Marvel Comics,VdN0TWU9q2Y,24-08-22,marvel,7387,566,125674
1657,Pantera Negra: Wakanda para Sempre | Marvel Studios | Teaser Trailer Oficial Dublado,oHDi01Yn4tY,24-07-22,marvel,137796,4891,2064594
1658,Marvel Studios&#39; Thor: Love and Thunder | Official Teaser,tgB1wUcmbbw,18-04-22,marvel,1790536,68822,44424347
1659,ARE YOU HOLDING OUT FOR CAPTAIN MARVEL? | Marvel&#39;s Avengers Game,smhxQgeLfuA,24-08-22,marvel,142,6,2813
1660,Marvel Studios Celebrates The Movies,QdpxoFcdORI,03-05-21,marvel,626889,35593,14694097
1661,Mulher-Hulk: Defensora de HerÃ³is | Marvel Studios | Trailer Oficial Dublado | Disney+,yRnApYO_hBI,17-05-22,marvel,88764,5853,1815856
1662,Marvel Studios&#39; Thor: Love and Thunder | Official Trailer,Go8nTmfrQd8,24-05-22,marvel,1602939,61259,54583132
1663,Marvel Movie Kisses Ranked Worst To Best,QFn7PN0smwM,15-04-21,marvel,18225,830,1667322
1664,Thor: Amor y Trueno de Marvel Studios | Teaser Oficial | Doblado,vKKu-Wt7O2Q,18-04-22,marvel,148031,5179,3653854
1665,Call My Lawyer | Marvel Studios&#39; She-Hulk: Attorney at Law | Disney+,KtoeIXKrU_E,11-08-22,marvel,45763,2234,1208037
1666,Mutant Genesis for Marvel Champions: The Card Game | Gameplay,u1RbN7KATAw,24-08-22,marvel,157,10,4806
1667,Official Trailer | She-Hulk: Attorney at Law | Disney+,gim2kprjL50,17-05-22,marvel,785650,55050,23973948
1668,"THE ROCK quiere DC VS MARVEL, con quiÃ©n se acostÃ³ CAPITÃN AMÃ‰RICA, vuelve PUNISHER, EZRA pide perdÃ³n",hQKbnNhvM0U,23-08-22,marvel,3867,199,43046
1669,Car Crash | Marvel Studios&#39; She-Hulk: Attorney at Law | Disney+,K8SCPBQCmjg,12-08-22,marvel,55962,2766,1685445
1670,Thor: Love and Thunder de Marvel Studios | Teaser Oficial en espaÃ±ol | HD,nGpH8MedZH4,18-04-22,marvel,11620,499,1048056
1671,"Marvel Studios&#39; X-Men &#39;97, What If...? Season 2, Spider-Man: Freshman Year and More",BE3ZMhLlsiI,23-07-22,marvel,15641,470,377483
1672,AGATHA: COVEN OF CHAOS - TEASER TRAILER | Marvel Studios &amp; Disney+,RVwJp_959d8,24-08-22,marvel,641,32,21129
1673,AVENGERS Disney Infinity 2.0 Marvel Super Heroes - Superhero Game Videos PC,WnYKgqrZovA,26-01-18,marvel,19007,141,9904507
1674,Top 10 Marvel Moments That Left Us Speechless,rPHQhHDvoic,23-07-22,marvel,14868,840,618566
1675,LEGO MARVEL 2023 SETS!,aEH_mEZWnd4,24-08-22,marvel,1734,348,35516
1676,Planning our Halloween theme!! Last year Marvel!! This year ?!,UOvSoHuaNWc,23-08-22,marvel,8033,404,196801
1677,FULL Marvel Studios Panel from Hall H | San Diego Comic-Con 2022 | AUDIENCE REACTION SDCC 2022,rf-NqJQJHBU,24-07-22,marvel,-1,821,553892
1678,8 Actors Before And After They Got The Call From Marvel,_ah_OllAFdI,10-03-20,marvel,171757,4288,11563268
1679,Marvel&#39;s Spider-Man PC - AMAZING SPIDER-MAN 2 MOVIE SUIT FREE ROAM GAMEPLAY! [MOD],NdiklopuK70,24-08-22,marvel,1075,103,19923
1680,When Andrew Tate catches you watching MarvelðŸ¤£ #shorts,Z7tIF7m9KrM,23-08-22,marvel,33342,435,269849
1681,Bionic Avengers Bad On Defense? - Masters Cosmic Crucible Round 1 - MARVEL Strike Force - MSF,r6LvjmIKEB0,23-08-22,marvel,346,24,9050
1682,MARVEL COMIC-CON 2022 FULL ANNOUNCEMENT! (AUDIENCE REACTION),JXYGEii95vk,24-07-22,marvel,135411,5708,3666465
1683,"Top 10 Marvel karakter, akiket valÃ³di emberekrÅ‘l mintÃ¡ztak",kImQ6TnnVPs,22-08-22,marvel,393,13,12513
1684,Marvel Bloopers You Have to See!,9VgG6QcB01k,14-03-22,marvel,59583,523,3442343
1685,SHE-HULK Breakdown: Every Easter Egg and Marvel Reference in Episode 1,qCzxj40A0lk,18-08-22,marvel,18551,2136,504475
1686,Lifetime Movies (2022) #LMN Movies ~ New Lifetime 2022 Based On True Story,#NAME?,20-08-22,movies,1810,13,285609
1687,Prepper (2016) | Full Post-Apocalyptic Thriller Movie HD,EHkkwCjQzsc,05-07-22,movies,779,105,41517
1688,Friday After Next (2002) Full Movie - HD,2ZqYj6whM5I,09-03-22,movies,17411,441,2322280
1689,The Hunt - Best Action Movie 2022 special for USA full movie english Full HD 1080p,LMW7L2uM9qQ,27-05-22,movies,4192,198,1010999
1690,Please Leave Whatever You Are Doing And Watch This Amazing Movie- Nigerian Movies,pRltEL1hFqE,24-08-22,movies,4758,141,1266475
1691,Conspiracy Theory - Action Movie full movie english Action Movies,7HDw6AscqaU,28-06-22,movies,8436,398,594480
1692,10 Movies You Should Watch While They&#39;re Still FREE on YouTube  | Flick Connection,MCl7YGCTC6A,23-09-21,movies,12970,469,2885013
1693,Black Adam Action Movie 2022 full movie english Action Movies 2022,NU87A-5SQGU,17-06-22,movies,2672,240,73864
1694,Spicy Chicken Piccata | Home Movies with Alison Roman,9k1dVfkF5gk,23-08-22,movies,14665,873,1293718
1695,New Hood MovieðŸ”¥ðŸ”¥ (2022) #lilmama,CE2ePMYoNaU,10-05-21,movies,355,21,30215
1696,LAKE TERROR - FULL HD HORROR MOVIE IN ENGLISH,cEMMz93OvpI,24-08-22,movies,228,22,12666
1697,"Backwoods | FULL MOVIE | 2008 | Horror, Slasher, Haylie Duff",qAS14ADr7Lo,23-08-22,movies,19135,1625,4043624
1698,BEST UPCOMING MOVIES 2022 &amp; 2023 (Trailers),5qs37JyMJrU,17-08-22,movies,18106,325,7510904
1699,DARK SECRET ðŸŽ¥ðŸŽ¥ Best Action Movies 2022 ðŸŽ¥ðŸŽ¥ Latest Hollywood Action Movies,dL1QAMFd8bQ,12-06-22,movies,8680,352,1945769
1700,"Robert Duvall, Tommy Lee Jones, Danny Glover Best Western Movies | Adventure Western | Lonesome Dove",63kpXeBCnrQ,28-07-22,movies,600,18,131716
1701,SURVIVOR ðŸ¦€ðŸ¦‚ Best Action Movies 2022 ðŸ¦€ðŸ¦‚ Latest Hollywood Action Movies,__7MkaWFObQ,20-08-22,movies,105,-1,28219
1702,"Gary Cooper, Anthony Perkins | Full War, Western Movie | Full Length | Friendly Persuasion English",HFah22ClwMg,23-08-22,movies,354984,108099,8186585
1703,SML Movie: Jeffy&#39;s 18th Birthday!,rc6EaDhclk4,21-08-22,movies,830,19,239924
1704,TREASURE ðŸ¦€ðŸ¦‚ Best Action Movies 2022 ðŸ¦€ðŸ¦‚ Latest Hollywood Action Movies,hWf3ybzArDQ,17-08-22,movies,3600,18,592173
1705,Lifetime Movies 2022 #LMN Movies | New Lifetime Movies Based On True Story #1,Z20dzX3Rs6A,18-08-22,movies,9641,115,2278082
1706,MYSTERIOUS KILLER ðŸŽ¥ðŸŽ¥ Best Action Movies 2022 ðŸŽ¥ðŸŽ¥ Latest Hollywood Action Movies,hl_J1iabXPg,18-06-22,movies,7247,88,1766202
1707,The Killer Lady - Best Action Scene 10/10,2bWgKHHT_4o,27-07-22,movies,741,29,117695
1708,"Sterling Hayden, Sebastian Cabot | Full Western Movie | Wild West | Terror in a Texas Town English",ipP4Tze_b3Y,23-08-22,movies,22450,705,2188598
1709,BEST Auditions Of Songs From Movies | Amazing Auditions,ZcBBGC8_mfU,25-07-22,movies,20138,-1,5351960
1710,The Magnificent Seven - Full Movie In English | Hollywood Movies | Hollywood Classic Movies,1MZY_0tYmrs,29-12-21,movies,-1,180,2389222
1711,TOP SECRET MISSION â­ðŸŒŸ Best Action Movies 2022 â­ðŸŒŸ Latest Hollywood Action Movies,PIFa7wJ9c0c,18-07-22,movies,643,0,24012
1712,"Vikram Vedha Teaser | Hrithik Roshan, Saif Ali Khan | Pushkar &amp; Gayatri | Radhika Apte|Bhushan Kumar",nf51aIeEWa0,24-08-22,movies,3963,260,132403
1713,12 SURPRISINGLY Good Movies Included with Prime Video,aJ2I8fvo-Zw,20-08-22,movies,29732,8832,405850
1714,Vikram Vedha Movie Teaser Review | KRK | #krkreview #bollywood #latestreviews #review #hrithik,2FYvHn12pOQ,24-08-22,movies,-1,105,1541874
1715,MY SIN â­ðŸŒŸ Best Action Movies 2022 â­ðŸŒŸ Latest Hollywood Action Movies,ZF9aQEBt9XE,17-07-22,movies,20442,2591,3989464
1716,The Best NEW Science-Fiction Movies 2022 (Trailers),0VwoYslTFv4,17-06-22,movies,409,29,45122
1717,New Lifetime Movies 2022 - African American  #LMN Movies 2022 | Based On True Story #104,0-MwnC4nM1I,23-08-22,movies,26505,794,5903244
1718,The Best NEW Action Movies 2022 (Trailers),5TMLa14s70s,22-04-22,movies,5544,196,701005
1719,"Kirk Douglas, James Coburn Best Western Movies | Full Length | Draw! Full Movie English",tq7WVgrrucY,09-08-22,movies,791,6,128548
1720,Lifetime Movies 2022 #LMN Movies | New Lifetime Movies Based On True Story #6,WC2LFmU8CNE,21-08-22,movies,179555,6907,65067408
1721,Banjaran Hindi Full Movie - Rishi Kapoor - Sridevi - Kulbhushan Kharbanda - 90&#39;s Hit Movie,y4nYf9j04Nk,04-04-14,movies,54154,2892,15397832
1722,Rajini Murugan Tamil Full Movie - Sivakarthikeyan | Keerthy Suresh | D.Imman | UIE Movies,9zMxcklGsI8,04-05-16,movies,17,1,2758
1723,New Lifetime Movies (2022) #LMN Movies | Based On True Story (2022),8gj6deh-fWU,23-08-22,movies,280080,7414,52046148
1724,Rishtey (2002) (HD) Hindi Full Movie - Anil Kapoor | Karisma Kapoor | Shilpa Shetty,BGNE4WaTx-k,15-01-19,movies,56258,1185,3505369
1725,"Kabali | à¦•à¦¾à¦¬à¦¾à¦²à¦¿ | New Bangla Dubbed Tamil Movie 2022 | Rajinikanth, Radhika Apte | Pa Ranjith",GGhIbQyz_x4,12-08-22,movies,31601,1250,6301646
1726,The Best Upcoming ACTION Movies 2022 (Trailers),BQqRrlZ67fc,03-06-22,movies,85408,5547,3733933
1727,Force 2016 Full Movie | John Abraham | Vidyut Jamwal | Genelia D&#39;souza | Commando 2 full Movie Force,cx4Xwae513g,10-07-14,movies,7791,1827,173717
1728,Military Tank Expert Rates 8 Tank Battles In Movies And TV | How Real Is It? | Insider,4mjvZrLnlCg,26-07-22,movies,23915,311,6897438
1729,Does Gen Z Know 90s Movies? | Do They Know It? | React,wQK1sXdF87s,11-08-22,movies,42757,1087,2885056
1730,Mistake: Forgive Only Once | Exclusive English Action Movies,_5EkSF8-8o0,02-01-22,movies,700,16,18302
1731,Data Science In 5 Minutes | Data Science For Beginners | What Is Data Science? | Simplilearn,X3paOmcrTjQ,04-12-18,data science,55282,576,2586478
1732,What is Data Science?,RBSUwFGa6Fk,13-06-22,data science,51915,876,2197690
1733,Data Science Full Course - Learn Data Science in 10 Hours | Data Science For Beginners | Edureka,#NAME?,18-08-19,data science,118846,3501,3069097
1734,Learn Data Science Tutorial - Full Course for Beginners,ua-CiDNNj30,30-05-19,data science,6579,146,313285
1735,What REALLY is Data Science? Told by a Data Scientist,xC-c7E5PK0Y,23-06-18,data science,16394,864,573706
1736,Intro to Data Science - Crash Course for Beginners,N6BghzuFLIg,04-03-19,data science,6386,115,122824
1737,Why you should not be a data scientist,sOZ8MxFw8TQ,19-09-21,data science,2216,360,87484
1738,How I Would Learn Data Science in 2022,Rt6eb9VOFII,09-02-22,data science,2923,49,89486
1739,The Harsh Reality of Being a Data Scientist,pn0PUY0jwGQ,03-08-22,data science,2970,346,66888
1740,What Is Data Science? (Explained in 5 Minutes),uswU1s3M2VE,20-05-21,data science,19444,766,609802
1741,Data Science Career: (Is Becoming A Data Scientist ACTUALLY Worth It?),O9nf1CqjGzI,25-02-22,data science,12111,467,266203
1742,Data Scientist vs Data Analyst | Which Is Right For You?,fUpChfNN5Uo,10-06-20,data science,4238,47,261889
1743,How I Would Learn Data Science in 2022 (If I Had to Start Over),xpIFS6jZbe8,27-12-21,data science,630,86,11642
1744,ðŸ”¥Data Science Full Course 2022 | Data Science | Data Science For Beginners | Simplilearn,xvEKQefqQ7A,14-01-22,data science,2353,178,78038
1745,Data Scientist Overview,J68XETxye7g,13-05-22,data science,7514,251,195145
1746,Is Data Science Dying in 2022?,rqvyWUODZGE,09-07-22,data science,56267,1146,2214491
1747,real talk about my Data Scientist jobs + salary for entry level data science,5O9abIxIqNA,23-12-21,data science,2673,174,76828
1748,"Python for Data Science - Course for Beginners (Learn Python, Pandas, NumPy, Matplotlib)",LHBE6Q9XlzI,02-06-20,data science,2604,78,113661
1749,What Professional Data Scientists ACTUALLY Do,iPdO9MwdcLE,14-02-22,data science,2020,133,54541
1750,Demystifying Data Science | Mr.Asitang Mishra | TEDxOakLawn,iJUzouXg5kY,23-07-19,data science,7742,787,271415
1751,How to get a data science job,71RVNeseKZw,24-01-21,data science,30536,742,1332052
1752,Data Scientist Reveals the Best Way to Become Rich,oMn8zc5NlL4,01-06-22,data science,4267,70,138290
1753,Statistics for Data Science | Probability and Statistics | Statistics Tutorial | Ph.D. (Stanford),Vfo5le26IhY,20-12-19,data science,1760,170,35373
1754,Skills Needed to Become a Data Scientist,q2Ruz1dHnow,07-05-20,data science,5407,54,309718
1755,The math you actually need to know for data science.,eJtHzkMy_1k,26-04-21,data science,26837,555,559680
1756,Data Science Full Course | Learn Data Science in 3 Hours | Data Science for Beginners | Edureka,aGu0fbkHhek,17-03-19,data science,12875,354,317372
1757,FASTEST Way to Become a Data Analyst and ACTUALLY Get a Job,AYWLZ1lES6g,11-07-22,data science,712,130,17259
1758,Data science roadmap: What skills you should learn first?,ylOILe-Sc-w,06-08-21,data science,14986,616,324079
1759,DATA SCIENTIST CAREER STORY (how I became a data scientist &amp; revealing my salaries),A2v4_SFd9Cc,20-02-22,data science,1738,100,32054
1760,How to choose between software engineering and data science | 5 Key Considerations,JUkSeqe1eYQ,22-07-20,data science,36835,1265,1456270
1761,ðŸ‘©ðŸ»â€ðŸ’» How to learn Data Science FASTER,lpSw_RAPmgc,21-05-22,data science,3252,331,99774
1762,Python Machine Learning Tutorial (Data Science),7eh4d6sabA0,17-09-20,data science,7555,442,295344
1763,Is Data Science Dying?,2qVWurPFwfc,19-11-21,data science,582,33,10129
1764,A Day in the life of a Data Analyst in Chicago,gamjNp2CToQ,19-05-22,data science,3765,74,85503
1765,DATA SCIENCE INTERVIEW GUIDE | every type of interview question explained,PNr51ZJkoBU,24-02-22,data science,19969,621,578389
1766,Data Scientist vs Data Analyst vs Data Engineer: What&#39;s the difference?,XW0YptcgZSk,29-04-22,data science,29589,950,718461
1767,3 Types of Data Science Interview Questions,4Z6lxfglvUU,01-07-18,data science,43704,1543,800364
1768,How I Would Learn to be a Data Analyst,CC66RXeTn_4,05-01-22,data science,20106,616,435863
1769,What is Data Science? | Complete RoadMap | Simply Explained,jtn-hRJjl68,11-11-21,data science,44518,1273,1058423
1770,How to learn data science in 2022 (the minimize effort maximize outcome way),Axu4tJl8gbM,26-12-20,data science,71,2,911
1771,What is Data Science?,t8JRidxZCXU,07-06-21,data science,16225,454,510592
1772,How Data Science Helps Small Businesses,Q_6o8l5aEWg,24-08-22,data science,3759,67,151345
1773,Work Week In My Life | Data Scientist at Spotify,nLPve1gGSMU,06-05-22,data science,55097,1543,2287752
1774,Statistics for Data Science Full Course | Probability and Statistics for Engineers | Great Learning,innk6tpRCW0,27-12-20,data science,2313,230,95826
1775,AI VS ML VS DL VS Data Science,k2P_pHQDlp0,26-11-19,data science,2180,170,31289
1776,DO NOT STUDY Data Science and Business Analytics IF...,gUukBKtwjQo,09-05-22,data science,2350,162,72414
1777,Data science - ÙƒÙ„ Ù…Ø§ ØªÙˆØ¯ Ù…Ø¹Ø±ÙØªÙ‡ Ø¹Ù† Ù…Ø¬Ø§Ù„ Ø¹Ù„Ù… Ø§Ù„Ø¨ÙŠØ§Ù†Ø§Øª,PD8VGZjfI9Y,02-09-21,data science,8896,225,304816
1778,Do this to get a data science job abroad,IpawPa1e2o0,10-01-21,data science,4869,218,101255
1779,Live Day 1- Introduction To statistics In Data Science,11unm2hmvOQ,22-01-22,data science,39458,744,961789
1780,How I Would Learn Data Science in 2022 (If I Could Start Over),65yXoFc5stI,01-01-22,data science,33471,1176,855620
1781,1 Year of Learning Game Development In 6 Minutes,_tE4phLuGyA,06-04-22,game development,30398,954,720075
1782,Game development is HARD,WH4ccUV2VCU,21-01-22,game development,33529,699,677081
1783,How I Learned To Make Games | One Year of Indie Gamedev,naES42NxbyY,23-04-21,game development,11496,324,318051
1784,Game Development for Noobs | Beginner Guide,7C92ZCnlmQo,03-04-20,game development,6314,373,181931
1785,3 Months of Learning Game Development,x5wndRdBowo,26-01-22,game development,8491,613,202934
1786,1 Year Of Learning Game Development In Unity...,c-aEBxGPLB0,18-06-22,game development,6770,537,137791
1787,How I became a Game Developer with ZERO Coding &amp; Design Experience + Tips,aWr95b6e73I,19-06-22,game development,52388,2362,691573
1788,2 Years of Learning Game Development (FPS Indie Game),7QuQa2jX6qI,16-07-22,game development,30071,1490,405989
1789,The mistake every new game developer makes (Developing 2),ZMbIvmv25u0,15-10-21,game development,16028,344,283172
1790,The stuff no one tells you about game development (Developing 7),iAxSqi5LBDM,31-05-22,game development,82,14,1352
1791,Making Your First Indie Game (5 Tips for 2021 &amp; 2022!),#NAME?,10-11-21,game development,18486,733,353784
1792,5 Years Of Learning Game Development,Y7NtFNfCyi0,22-08-22,game development,52347,2407,1705786
1793,2 Years of Game Development - Chef RPG,zatQG96LYQA,30-04-22,game development,2611,217,36138
1794,Learn Unity - Beginner&#39;s Game Development Tutorial,gB1F9G0JXOo,15-04-21,game development,42113,1385,1379849
1795,7 Years of Indie Game Development - The Making Of Sapiens,66SKA06jouw,11-08-22,game development,11283,385,265906
1796,6 Years of Learning Game Development,kRVQYb9wzaU,19-10-21,game development,328,90,2661
1797,My 1 Year Game Dev Journey - From School to Sea of Thieves,FH6oEwmEgnk,26-05-22,game development,45878,963,1291584
1798,2 Years of Learning Game Development - Decay,jEJ_D53RquY,17-08-22,game development,24954,651,808215
